seed,condition,facts,item,depth,ntok,logprob_per_token
1,mismatched,A,24,0.2608,20,-1.8366961539082696
1,mismatched,A,25,0.2693,32,-2.683674497598986
1,mismatched,A,26,0.2812,26,-1.643077567340627
1,mismatched,A,27,0.2898,44,-1.811001723452302
1,mismatched,A,28,0.305,28,-2.4418359947802464
1,mismatched,A,29,0.3148,37,-1.2367996117766509
1,mismatched,A,30,0.3253,21,-2.1367693452311434
1,mismatched,A,31,0.3367,25,-2.27859331048734
1,mismatched,A,32,0.3519,20,-3.001817918661982
1,mismatched,A,33,0.3638,11,-2.694841756062074
1,mismatched,A,34,0.3698,17,-2.2570222003988043
1,mismatched,A,35,0.3768,43,-0.9958549357451438
1,mismatched,A,36,0.3898,18,-2.298897953497039
1,mismatched,A,37,0.3963,23,-1.2980131334422722
1,mismatched,A,38,0.4088,33,-2.8847227843732317
1,mismatched,A,39,0.4328,31,-0.8984906061406007
1,mismatched,A,40,0.4422,42,-3.152536611991222
1,mismatched,A,41,0.4561,18,-4.776987055937449
1,mismatched,A,42,0.4766,13,-1.5603680362378678
1,mismatched,A,43,0.4816,46,-1.291887071627096
1,mismatched,A,44,0.501,79,-2.89408489154973
1,mismatched,A,45,0.5309,42,-1.6983995271702519
1,mismatched,A,46,0.5582,17,-2.8224363287582115
1,mismatched,A,47,0.5685,37,-0.947497680747482
1,mismatched,A,48,0.5793,15,-1.9517930626869202
1,mismatched,A,49,0.5867,26,-0.21025495005708833
1,mismatched,A,50,0.6046,17,-2.106069260002936
1,mismatched,A,51,0.6132,16,-2.839408462983556
1,mismatched,A,52,0.6228,65,-2.2040845045139297
1,mismatched,A,53,0.6433,27,-2.6862383338070854
1,mismatched,A,54,0.6566,16,-1.9177180074038915
1,mismatched,A,55,0.6633,24,-2.5547094310750253
1,mismatched,A,56,0.671,13,-2.5181384843129377
1,mismatched,A,57,0.6769,91,-1.8077531937054587
1,mismatched,A,58,0.6989,15,-2.81442749267444
1,mismatched,A,59,0.709,59,-2.567152670618409
1,mismatched,A,60,0.7245,26,-2.8102589099345585
1,mismatched,A,61,0.7345,58,-2.385490049358913
1,mismatched,A,62,0.7528,21,-3.669694041921979
1,mismatched,A,63,0.7624,15,-2.6454106088727714
1,mismatched,A,64,0.7757,21,-1.2692610175055008
1,mismatched,A,65,0.7937,24,-1.7730468607721075
1,mismatched,A,66,0.7989,30,-1.7122225133876783
1,mismatched,A,67,0.8136,17,-2.087785972002594
1,mismatched,A,68,0.82,26,-3.4457266713098553
1,mismatched,A,69,0.8328,34,-2.606274543419953
1,mismatched,A,70,0.8551,15,-1.991111359000206
1,mismatched,A,71,0.8664,43,-1.9824341936615637
1,mismatched,A,72,0.8775,19,-2.5459831395480585
1,mismatched,A,73,0.8895,17,-1.7366925965556328
1,mismatched,A,74,0.8962,37,-1.8524956075550132
1,mismatched,A,75,0.9066,14,-1.845917688217014
1,mismatched,A,76,0.9126,26,-0.6242463021797519
1,mismatched,A,77,0.9237,17,-2.112494144917411
1,mismatched,A,78,0.9307,32,-1.4614906533952308
1,mismatched,A,79,0.9471,28,-1.9738653329571076
1,mismatched,A,80,0.9596,22,-1.7262122453275053
1,mismatched,A,81,0.9684,34,-2.648911173787543
1,mismatched,A,82,0.9808,12,-2.6477629461636147
1,mismatched,A,83,0.9866,22,-2.0892567169979555
1,mismatched,B,0,0.0,43,-0.0014093442458795115
1,mismatched,B,1,0.0928,40,-0.0027845247475625
1,mismatched,B,2,0.1784,33,-0.003150792678201414
1,mismatched,B,3,0.2747,20,-0.02601010796806804
1,mismatched,B,4,0.3791,28,-0.004990804146798057
1,mismatched,B,5,0.433,27,-0.0015025408976254294
1,mismatched,B,6,0.4797,22,-0.0073062498955881565
1,mismatched,B,7,0.5302,23,-0.002975714349620672
1,mismatched,B,8,0.5879,13,-0.007018350319972692
1,mismatched,B,9,0.6271,19,-0.002620783991580155
1,mismatched,B,10,0.7359,65,-0.038299224957388626
1,mismatched,B,11,0.8414,32,-0.0019273133825805644
1,mismatched,B,12,0.9045,15,-0.005453838392471274
2,cold,A,0,0.0,25,-2.197842931795167
2,cold,A,1,0.0136,22,-2.403821107412858
2,cold,A,2,0.0225,39,-2.8806997809368067
2,cold,A,3,0.0568,19,-3.4974615291545263
2,cold,A,4,0.0744,21,-0.8305194186589991
2,cold,A,5,0.0831,22,-2.284394547412045
2,cold,A,6,0.0981,13,-2.6236821504739614
2,cold,A,7,0.104,61,-2.6317682233992126
2,cold,A,8,0.1213,14,-2.71346904618466
2,cold,A,9,0.1276,22,-1.4305676809850743
2,cold,A,10,0.1391,11,-0.9279627893543378
2,cold,A,11,0.1445,17,-1.753731643408708
2,cold,A,12,0.1506,25,-2.089608016461134
2,cold,A,13,0.1579,23,-1.5301031416754045
2,cold,A,14,0.1648,17,-0.8257417763693143
2,cold,A,15,0.1703,51,-2.60946832752362
2,cold,A,16,0.1869,33,-2.930865262959604
2,cold,A,17,0.198,31,-2.3025768191906653
2,cold,A,18,0.2098,18,-2.201029179436672
2,cold,A,19,0.2166,26,-2.8965542561446247
2,cold,A,20,0.2267,44,-2.766320003694008
2,cold,A,21,0.24,36,-1.7427494955675986
2,cold,A,22,0.2486,32,-1.701766267191033
2,cold,A,23,0.2575,32,-1.286884484611619
2,cold,A,24,0.2636,29,-2.128906663814319
2,cold,A,25,0.2957,56,-1.9161332798123891
2,cold,A,26,0.311,25,-0.6892787090531055
2,cold,A,27,0.318,59,-2.652520188742112
2,cold,A,28,0.3356,26,-2.077293544148023
2,cold,A,29,0.3449,23,-4.313369154282238
2,cold,A,30,0.3695,23,-2.0121004226761134
2,cold,A,31,0.378,29,-1.172614628617684
2,cold,A,32,0.3922,16,-1.023728847736237
2,cold,A,33,0.4017,12,-2.4820934037852567
2,cold,A,34,0.407,27,-1.864165236729335
2,cold,A,35,0.4144,22,-2.3051954563707113
2,cold,A,36,0.4348,19,-3.8896015868522227
2,cold,A,37,0.4411,27,-3.536776801640237
2,cold,A,38,0.4486,40,-1.8950563331774901
2,cold,A,39,0.464,68,-2.0735692297397796
2,cold,A,40,0.4844,19,-2.7878511657840326
2,cold,A,41,0.4945,13,-3.4661088505616555
2,cold,A,42,0.5052,20,-2.248062274698168
2,cold,A,43,0.5134,11,-2.445607748898593
2,cold,A,44,0.5193,14,-1.435087235977075
2,cold,A,45,0.5256,16,-1.830131733964663
2,cold,A,46,0.5412,27,-1.9039881952037965
2,cold,A,47,0.5516,16,-2.129713634494692
2,cold,A,48,0.5577,16,-2.8320398696232587
2,cold,A,49,0.5639,19,-2.747727058452591
2,cold,A,50,0.5801,39,-1.981564642161501
2,cold,A,51,0.5911,56,-1.860820773418839
2,cold,A,52,0.6051,11,-0.8833029185083102
2,cold,A,53,0.6101,27,-1.245287995957942
2,cold,A,54,0.617,23,-3.066587657031841
2,cold,A,55,0.629,12,-1.9168315598120291
2,cold,A,56,0.6346,28,-2.7334114303313464
2,cold,A,57,0.6421,53,-2.552049106358164
2,cold,A,58,0.6696,15,-2.1549421081940334
2,cold,A,59,0.6793,17,-2.773162714630256
2,cold,A,60,0.6855,36,-1.962940197017613
2,cold,A,61,0.6951,16,-2.246462034794604
2,cold,A,62,0.7013,16,-1.504473926266428
2,cold,A,63,0.72,22,-0.3955945368502812
2,cold,A,64,0.7285,21,-1.3324479306355075
2,cold,A,65,0.7396,14,-1.0863873919941918
2,cold,A,66,0.7512,16,-2.0240140248351963
2,cold,A,67,0.7644,24,-1.465717736849797
2,cold,A,68,0.7727,26,-2.0625963824657867
2,cold,A,69,0.7816,33,-2.501576551804178
2,cold,A,70,0.7938,20,-0.1297572225214026
2,cold,A,71,0.8011,12,-3.3267545384393693
2,cold,A,72,0.8138,41,-2.1210908704445877
2,cold,A,73,0.8256,42,-1.6809723067341285
2,cold,A,74,0.8372,35,-1.913821343851409
2,cold,A,75,0.8616,25,-3.973610077947378
2,cold,A,76,0.8685,20,-1.926035563647747
2,cold,A,77,0.8852,23,-1.7938909981223887
2,cold,A,78,0.9022,38,-1.5480865547946643
2,cold,A,79,0.9112,35,-2.2178370456427468
2,cold,A,80,0.9228,22,-3.1463166917250915
2,cold,A,81,0.9325,25,-2.304534738063812
2,cold,A,82,0.942,33,-2.831676053504149
2,cold,A,83,0.9526,36,-2.4362749088840143
2,cold,A,84,0.9626,52,-2.880000127430601
2,cold,A,85,0.9762,31,-3.0360797703460483
2,cold,A,86,0.9845,37,-2.6902351168340632
2,cold,A,87,0.9942,20,-2.9685850855988973
2,cold,B,0,0.0,18,-0.008628540526034258
2,cold,B,1,0.0479,33,-0.01791674271270026
2,cold,B,2,0.1304,20,-0.003320798587810714
2,cold,B,3,0.2457,100,-0.0030306716610220973
2,cold,B,4,0.3888,40,-0.0052148946162105855
2,cold,B,5,0.4652,31,-0.0041128234335056114
2,cold,B,6,0.5403,26,-0.0038746621723056217
2,cold,B,7,0.5879,20,-0.005406276038957003
2,cold,B,8,0.6518,33,-0.007199865950579723
2,cold,B,9,0.7812,20,-0.005453942268650281
2,cold,B,10,0.8278,51,-0.005675365063236277
2,cold,B,11,0.9163,25,-0.003510287369226717
2,warm,A,0,0.0,25,-2.3688070189021526
2,warm,A,1,0.0136,22,-2.688408082266423
2,warm,A,2,0.0225,39,-2.9534011801274924
2,warm,A,3,0.0568,19,-3.667941356960096
2,warm,A,4,0.0744,21,-0.8678080678884206
2,warm,A,5,0.0831,22,-2.5002121111187576
2,warm,A,6,0.0981,13,-2.774815028390059
2,warm,A,7,0.104,61,-2.905937166708964
2,warm,A,8,0.1213,14,-2.7369272215291858
2,warm,A,9,0.1276,22,-1.3889512720263817
2,warm,A,10,0.1391,11,-1.0964408183724366
2,warm,A,11,0.1445,17,-2.1702992349447037
2,warm,A,12,0.1506,25,-2.266214338541031
2,warm,A,13,0.1579,23,-1.7142038523907894
2,warm,A,14,0.1648,17,-0.9494523413698462
2,warm,A,15,0.1703,51,-2.684838037006557
2,warm,A,16,0.1869,33,-3.002429536120458
2,warm,A,17,0.198,31,-2.331604067923411
2,warm,A,18,0.2098,18,-2.269496614837812
2,warm,A,19,0.2166,26,-3.1845107625525158
2,warm,A,20,0.2267,44,-3.0808942338626366
2,warm,A,21,0.24,36,-2.014546346747213
2,warm,A,22,0.2486,32,-1.9457446003252699
2,warm,A,23,0.2575,32,-1.723900030279765
2,warm,A,24,0.2636,29,-2.352626724269016
2,warm,A,25,0.2957,56,-1.9505067172410366
2,warm,A,26,0.311,25,-0.7492230047285556
2,warm,A,27,0.318,59,-2.999253685578262
2,warm,A,28,0.3356,26,-2.195002671617728
2,warm,A,29,0.3449,23,-4.3390712553392285
2,warm,A,30,0.3695,23,-2.3732814204160366
2,warm,A,31,0.378,29,-1.309536344475105
2,warm,A,32,0.3922,16,-1.1447150188378146
2,warm,A,33,0.4017,12,-2.3340260188560933
2,warm,A,34,0.407,27,-1.8140039680767115
2,warm,A,35,0.4144,22,-2.376996748318726
2,warm,A,36,0.4348,19,-4.054912642600309
2,warm,A,37,0.4411,27,-3.5759235518398107
2,warm,A,38,0.4486,40,-2.0189971973188223
2,warm,A,39,0.464,68,-2.3405489130082593
2,warm,A,40,0.4844,19,-3.263491131757435
2,warm,A,41,0.4945,13,-3.5200966069331536
2,warm,A,42,0.5052,20,-2.309793087374419
2,warm,A,43,0.5134,11,-2.322225322946906
2,warm,A,44,0.5193,14,-1.1204938716920358
2,warm,A,45,0.5256,16,-1.819023022086185
2,warm,A,46,0.5412,27,-2.1703986055045217
2,warm,A,47,0.5516,16,-2.4532758044078946
2,warm,A,48,0.5577,16,-3.240705563686788
2,warm,A,49,0.5639,19,-3.2161155799893955
2,warm,A,50,0.5801,39,-2.174353419397122
2,warm,A,51,0.5911,56,-2.0521635243868723
2,warm,A,52,0.6051,11,-1.0907880449138412
2,warm,A,53,0.6101,27,-1.6550060030314382
2,warm,A,54,0.617,23,-2.9591191954323617
2,warm,A,55,0.629,12,-1.8005252929093938
2,warm,A,56,0.6346,28,-2.6830554636835586
2,warm,A,57,0.6421,53,-2.545542644099596
2,warm,A,58,0.6696,15,-2.310396671295166
2,warm,A,59,0.6793,17,-3.042756388641839
2,warm,A,60,0.6855,36,-2.118952743993658
2,warm,A,61,0.6951,16,-2.2940704614975402
2,warm,A,62,0.7013,16,-1.4990793464457965
2,warm,A,63,0.72,22,-0.552078321703117
2,warm,A,64,0.7285,21,-1.8775126218790232
2,warm,A,65,0.7396,14,-1.2779269477219455
2,warm,A,66,0.7512,16,-2.1587795031664427
2,warm,A,67,0.7644,24,-1.6338881682119488
2,warm,A,68,0.7727,26,-2.0536463261725237
2,warm,A,69,0.7816,33,-2.547129793002651
2,warm,A,70,0.7938,20,-0.12864109388683573
2,warm,A,71,0.8011,12,-3.4328993851474174
2,warm,A,72,0.8138,41,-2.2418599119239553
2,warm,A,73,0.8256,42,-1.932674402238003
2,warm,A,74,0.8372,35,-2.1354992068572236
2,warm,A,75,0.8616,25,-3.7700067195296287
2,warm,A,76,0.8685,20,-2.2486018158495424
2,warm,A,77,0.8852,23,-2.098824937111678
2,warm,A,78,0.9022,38,-1.8054105083115006
2,warm,A,79,0.9112,35,-2.2964614951500804
2,warm,A,80,0.9228,22,-3.6681449575857683
2,warm,A,81,0.9325,25,-2.628151529431343
2,warm,A,82,0.942,33,-2.8054246617989107
2,warm,A,83,0.9526,36,-2.5445669856271707
2,warm,A,84,0.9626,52,-3.1774787466901424
2,warm,A,85,0.9762,31,-3.150033681921946
2,warm,A,86,0.9845,37,-2.7861888770146193
2,warm,A,87,0.9942,20,-3.1355931021564176
2,warm,B,0,0.0,18,-0.004235420733796976
2,warm,B,1,0.0479,33,-0.023813218821032933
2,warm,B,2,0.1304,20,-0.0018763788448268315
2,warm,B,3,0.2457,100,-0.009366113865917213
2,warm,B,4,0.3888,40,-0.0027763631975176394
2,warm,B,5,0.4652,31,-0.0023719951389745302
2,warm,B,6,0.5403,26,-0.011826950511022005
2,warm,B,7,0.5879,20,-0.005900227601887309
2,warm,B,8,0.6518,33,-0.007024748463498492
2,warm,B,9,0.7812,20,-0.003967445909802336
2,warm,B,10,0.8278,51,-0.005304007426114849
2,warm,B,11,0.9163,25,-0.004253061262170376
2,mismatched,A,0,0.0,25,-2.348127679056488
2,mismatched,A,1,0.0136,22,-2.714858408339999
2,mismatched,A,2,0.0225,39,-2.989501622051765
2,mismatched,A,3,0.0568,19,-3.7551049841077706
2,mismatched,A,4,0.0744,21,-0.8538222505345142
2,mismatched,A,5,0.0831,22,-2.5533089748456734
2,mismatched,A,6,0.0981,13,-2.854516742894283
2,mismatched,A,7,0.104,61,-2.909696548871818
2,mismatched,A,8,0.1213,14,-2.925904708249228
2,mismatched,A,9,0.1276,22,-1.3577955296601762
2,mismatched,A,10,0.1391,11,-1.112876218277961
2,mismatched,A,11,0.1445,17,-1.9454256078632384
2,mismatched,A,12,0.1506,25,-2.196757209300995
2,mismatched,A,13,0.1579,23,-1.7309581559333627
2,mismatched,A,14,0.1648,17,-1.0282578646369718
2,mismatched,A,15,0.1703,51,-2.6824874976129434
2,mismatched,A,16,0.1869,33,-3.0208093653235473
2,mismatched,A,17,0.198,31,-2.341527700056172
2,mismatched,A,18,0.2098,18,-2.279197741455088
2,mismatched,A,19,0.2166,26,-3.078283458375014
2,mismatched,A,20,0.2267,44,-3.0683950005861167
2,mismatched,A,21,0.24,36,-2.0129602922695793
2,mismatched,A,22,0.2486,32,-1.9893698315045185
2,mismatched,A,23,0.2575,32,-1.7094129177858122
2,mismatched,A,24,0.2636,29,-2.3811052999407023
2,mismatched,A,25,0.2957,56,-1.9546757493351055
2,mismatched,A,26,0.311,25,-0.7559060281229903
2,mismatched,A,27,0.318,59,-2.960456418658812
2,mismatched,A,28,0.3356,26,-2.1724308921167483
2,mismatched,A,29,0.3449,23,-4.3636905695109265
2,mismatched,A,30,0.3695,23,-2.426455331277912
2,mismatched,A,31,0.378,29,-1.3272030972403972
2,mismatched,A,32,0.3922,16,-1.200743295954453
2,mismatched,A,33,0.4017,12,-2.3227818160473057
2,mismatched,A,34,0.407,27,-1.834005521481029
2,mismatched,A,35,0.4144,22,-2.314660890281878
2,mismatched,A,36,0.4348,19,-4.021069746219406
2,mismatched,A,37,0.4411,27,-3.5961957874673383
2,mismatched,A,38,0.4486,40,-2.072555336658843
2,mismatched,A,39,0.464,68,-2.247010069707518
2,mismatched,A,40,0.4844,19,-3.196689712373834
2,mismatched,A,41,0.4945,13,-3.500916350346345
2,mismatched,A,42,0.5052,20,-2.380668881582096
2,mismatched,A,43,0.5134,11,-2.363791546657343
2,mismatched,A,44,0.5193,14,-1.1072658076882362
2,mismatched,A,45,0.5256,16,-1.8674958209157921
2,mismatched,A,46,0.5412,27,-2.125245811348712
2,mismatched,A,47,0.5516,16,-2.420687349047512
2,mismatched,A,48,0.5577,16,-3.0436951499432325
2,mismatched,A,49,0.5639,19,-3.232910435009552
2,mismatched,A,50,0.5801,39,-2.1596952026757674
2,mismatched,A,51,0.5911,56,-2.1421222024114934
2,mismatched,A,52,0.6051,11,-1.0786960130948997
2,mismatched,A,53,0.6101,27,-1.6460266303426276
2,mismatched,A,54,0.617,23,-3.0063571887718434
2,mismatched,A,55,0.629,12,-1.8139627866136532
2,mismatched,A,56,0.6346,28,-2.6833744278327294
2,mismatched,A,57,0.6421,53,-2.5470354800938435
2,mismatched,A,58,0.6696,15,-2.422127163410187
2,mismatched,A,59,0.6793,17,-3.046883178059943
2,mismatched,A,60,0.6855,36,-2.13156940922555
2,mismatched,A,61,0.6951,16,-2.326793068988991
2,mismatched,A,62,0.7013,16,-1.5208570341674204
2,mismatched,A,63,0.72,22,-0.5347841261669104
2,mismatched,A,64,0.7285,21,-1.8622246953614412
2,mismatched,A,65,0.7396,14,-1.3093312805202524
2,mismatched,A,66,0.7512,16,-2.112712303591252
2,mismatched,A,67,0.7644,24,-1.6536678174937454
2,mismatched,A,68,0.7727,26,-2.1224812644247253
2,mismatched,A,69,0.7816,33,-2.6804779417862212
2,mismatched,A,70,0.7938,20,-0.11135209266503807
2,mismatched,A,71,0.8011,12,-3.476045682094991
2,mismatched,A,72,0.8138,41,-2.219137651851492
2,mismatched,A,73,0.8256,42,-1.9572072704100894
2,mismatched,A,74,0.8372,35,-2.2371791262246137
2,mismatched,A,75,0.8616,25,-3.951358008235693
2,mismatched,A,76,0.8685,20,-2.287218002229929
2,mismatched,A,77,0.8852,23,-2.061175898562752
2,mismatched,A,78,0.9022,38,-1.801092701470081
2,mismatched,A,79,0.9112,35,-2.406760627543554
2,mismatched,A,80,0.9228,22,-3.708713621578433
2,mismatched,A,81,0.9325,25,-2.665788164138794
2,mismatched,A,82,0.942,33,-3.0752072221401967
2,mismatched,A,83,0.9526,36,-2.591884295029255
2,mismatched,A,84,0.9626,52,-3.194901199536756
2,mismatched,A,85,0.9762,31,-3.248806573722827
2,mismatched,A,86,0.9845,37,-2.8069715834792226
2,mismatched,A,87,0.9942,20,-3.272684498433955
2,mismatched,B,0,0.0,18,-0.004965383924071729
2,mismatched,B,1,0.0479,33,-0.02602071247733737
2,mismatched,B,2,0.1304,20,-0.002270868414780125
2,mismatched,B,3,0.2457,100,-0.00644241723065079
2,mismatched,B,4,0.3888,40,-0.0031849524878907686
2,mismatched,B,5,0.4652,31,-0.0017354819200271954
2,mismatched,B,6,0.5403,26,-0.014990316981241519
2,mismatched,B,7,0.5879,20,-0.008063111345109064
2,mismatched,B,8,0.6518,33,-0.006769147792276657
2,mismatched,B,9,0.7812,20,-0.003543193058067118
2,mismatched,B,10,0.8278,51,-0.005443065730497776
2,mismatched,B,11,0.9163,25,-0.0021775741677629414
3,cold,A,0,0.0,18,-0.06175892913597636
3,cold,A,1,0.008,32,-0.6718502671947135
3,cold,A,2,0.0239,38,-3.543976689370251
3,cold,A,3,0.0445,30,-3.8622528299689294
3,cold,A,4,0.055,17,-1.5287679923040902
3,cold,A,5,0.061,13,-2.3718543488245745
3,cold,A,6,0.0679,27,-2.2901150106659367
3,cold,A,7,0.0788,28,-3.4417580422014
3,cold,A,8,0.0908,27,-3.480850646548249
3,cold,A,9,0.1026,32,-3.264933053724235
3,cold,A,10,0.1147,50,-2.0934440211526817
3,cold,A,11,0.129,21,-2.359274633406174
3,cold,A,12,0.137,23,-2.1477380608329955
3,cold,A,13,0.1488,33,-2.8810551385589256
3,cold,A,14,0.1595,19,-2.881716444359259
3,cold,A,15,0.1663,21,-2.9676795666593883
3,cold,A,16,0.1777,12,-3.519319956501325
3,cold,A,17,0.2192,38,-2.3621001430070274
3,cold,A,18,0.2294,45,-2.51500096501291
3,cold,A,19,0.2418,14,-2.0491523084097674
3,cold,A,20,0.2488,23,-3.5373492947091227
3,cold,A,21,0.2616,47,-1.5896082960985332
3,cold,A,22,0.2747,21,-2.9291089003284774
3,cold,A,23,0.2841,38,-2.3428037399426103
3,cold,A,24,0.2989,65,-2.097787812581429
3,cold,A,25,0.3194,47,-3.497658199174924
3,cold,A,26,0.346,26,-1.3339887290404966
3,cold,A,27,0.3541,16,-1.292419807316037
3,cold,A,28,0.3883,16,-2.8824371831142344
3,cold,A,29,0.3969,18,-1.2417567215032048
3,cold,A,30,0.411,25,-1.92303856898332
3,cold,A,31,0.4199,49,-2.0059677684861974
3,cold,A,32,0.4386,27,-0.2032156134457047
3,cold,A,33,0.4558,28,-1.2429966475839527
3,cold,A,34,0.4651,39,-2.0241113824214643
3,cold,A,35,0.4762,31,-2.185190542751262
3,cold,A,36,0.4864,58,-1.9421375527484182
3,cold,A,37,0.5075,84,-2.579069938663538
3,cold,A,38,0.5334,67,-2.776316511625452
3,cold,A,39,0.5546,42,-2.979075613440641
3,cold,A,40,0.568,52,-3.3353916357916136
3,cold,A,41,0.5851,91,-2.207023800930244
3,cold,A,42,0.6116,14,-2.9648491463490894
3,cold,A,43,0.6175,20,-1.544766574294772
3,cold,A,44,0.6231,33,-1.6383340099868788
3,cold,A,45,0.6369,22,-2.3774134286213666
3,cold,A,46,0.6444,23,-2.085935813577279
3,cold,A,47,0.6524,20,-3.054754681322083
3,cold,A,48,0.6594,39,-1.7045371883447307
3,cold,A,49,0.6717,24,-2.3188175723092477
3,cold,A,50,0.6785,51,-1.905515509270652
3,cold,A,51,0.6963,20,-2.0852057814394356
3,cold,A,52,0.7033,14,-2.527797544641154
3,cold,A,53,0.7086,25,-3.0332255163695665
3,cold,A,54,0.7182,19,-3.2454969075739712
3,cold,A,55,0.7258,31,-2.2576843993888507
3,cold,A,56,0.7359,20,-2.348554417619016
3,cold,A,57,0.748,34,-2.7763056728769753
3,cold,A,58,0.7558,35,-2.954440629432377
3,cold,A,59,0.7714,73,-2.7495732438584715
3,cold,A,60,0.7899,31,-2.934365090669974
3,cold,A,61,0.7997,18,-0.4461638573039737
3,cold,A,62,0.8055,22,-1.5182718560680024
3,cold,A,63,0.8147,22,-2.9087780251760376
3,cold,A,64,0.8231,15,-2.7334251433610914
3,cold,A,65,0.8301,33,-2.056136800709999
3,cold,A,66,0.8558,13,-2.385797230096964
3,cold,A,67,0.8611,28,-0.8513671092982155
3,cold,A,68,0.8691,19,-1.5582097679695213
3,cold,A,69,0.8768,30,-1.6369037677145875
3,cold,A,70,0.8907,39,-2.8466357484053915
3,cold,A,71,0.9043,16,-2.409153932327172
3,cold,A,72,0.9101,29,-2.1719508876317533
3,cold,A,73,0.9181,17,-3.6093344311503803
3,cold,A,74,0.9239,30,-1.9036907939123922
3,cold,A,75,0.932,31,-2.7229696305509985
3,cold,A,76,0.9401,36,-1.7863927645650821
3,cold,A,77,0.9499,25,-0.6683373899705475
3,cold,A,78,0.9571,15,-0.4924355814876132
3,cold,A,79,0.9789,33,-1.8944192646048386
3,cold,A,80,0.9912,21,-2.456418652486588
3,cold,B,0,0.0,14,-0.0011080155548240458
3,cold,B,1,0.0757,14,-0.008470627824343475
3,cold,B,2,0.1158,40,-0.007195029964350397
3,cold,B,3,0.1974,27,-0.016405981435565518
3,cold,B,4,0.2487,24,-0.005881186385825761
3,cold,B,5,0.3069,18,-0.005338082157929118
3,cold,B,6,0.3701,26,-0.0051772256389225595
3,cold,B,7,0.428,19,-0.010491746700656796
3,cold,B,8,0.4799,47,-0.005067622342779786
3,cold,B,9,0.5378,25,-0.002619874370848265
3,cold,B,10,0.625,46,-0.0039016524198181605
3,cold,B,11,0.7293,54,-0.001172751690841391
3,cold,B,12,0.8359,63,-0.0015683569072135715
3,cold,B,13,0.9395,27,-0.01058706870198707
3,warm,A,0,0.0,18,-0.05998384429161282
3,warm,A,1,0.008,32,-0.610826666506
3,warm,A,2,0.0239,38,-3.515452606137842
3,warm,A,3,0.0445,30,-3.8297917008710405
3,warm,A,4,0.055,17,-1.513715492338045
3,warm,A,5,0.061,13,-2.4117567264116726
3,warm,A,6,0.0679,27,-2.2660515102454357
3,warm,A,7,0.0788,28,-3.452642909750076
3,warm,A,8,0.0908,27,-3.389669831842184
3,warm,A,9,0.1026,32,-3.2215393830556422
3,warm,A,10,0.1147,50,-2.092211618505098
3,warm,A,11,0.129,21,-2.400564532904398
3,warm,A,12,0.137,23,-2.1193344625441926
3,warm,A,13,0.1488,33,-2.9073425282708327
3,warm,A,14,0.1595,19,-2.8184303289300785
3,warm,A,15,0.1663,21,-2.9761611633446243
3,warm,A,16,0.1777,12,-3.452708400785923
3,warm,A,17,0.2192,38,-2.2680385429626577
3,warm,A,18,0.2294,45,-2.481323108432763
3,warm,A,19,0.2418,14,-1.9336575421371631
3,warm,A,20,0.2488,23,-3.4475422702405765
3,warm,A,21,0.2616,47,-1.6100220333667474
3,warm,A,22,0.2747,21,-2.8679206472422396
3,warm,A,23,0.2841,38,-2.3545706132917026
3,warm,A,24,0.2989,65,-2.0658771278838124
3,warm,A,25,0.3194,47,-3.5057742932533964
3,warm,A,26,0.346,26,-1.29669905683169
3,warm,A,27,0.3541,16,-1.2555757212103345
3,warm,A,28,0.3883,16,-2.9290068371919915
3,warm,A,29,0.3969,18,-1.1769052015410528
3,warm,A,30,0.411,25,-1.8814737551228609
3,warm,A,31,0.4199,49,-1.9709874965116556
3,warm,A,32,0.4386,27,-0.1772104353973797
3,warm,A,33,0.4558,28,-1.298601775548637
3,warm,A,34,0.4651,39,-2.049614202503551
3,warm,A,35,0.4762,31,-2.0999296441253636
3,warm,A,36,0.4864,58,-1.932391187583562
3,warm,A,37,0.5075,84,-2.5325413606650335
3,warm,A,38,0.5334,67,-2.7640375411311693
3,warm,A,39,0.5546,42,-2.863427925450586
3,warm,A,40,0.568,52,-3.2370149622169824
3,warm,A,41,0.5851,91,-2.1560460692386725
3,warm,A,42,0.6116,14,-2.9765155459088937
3,warm,A,43,0.6175,20,-1.5443571007926948
3,warm,A,44,0.6231,33,-1.524823899523736
3,warm,A,45,0.6369,22,-2.281292989892377
3,warm,A,46,0.6444,23,-2.0463770812620288
3,warm,A,47,0.6524,20,-2.8396494143078597
3,warm,A,48,0.6594,39,-1.687780589527952
3,warm,A,49,0.6717,24,-2.2634885518976566
3,warm,A,50,0.6785,51,-1.8996199418245083
3,warm,A,51,0.6963,20,-2.135871236899402
3,warm,A,52,0.7033,14,-2.45344040675887
3,warm,A,53,0.7086,25,-2.979468097127974
3,warm,A,54,0.7182,19,-3.2651138514292573
3,warm,A,55,0.7258,31,-2.2471690938297297
3,warm,A,56,0.7359,20,-2.2664112760103308
3,warm,A,57,0.748,34,-2.727518741041422
3,warm,A,58,0.7558,35,-2.9163716203133974
3,warm,A,59,0.7714,73,-2.741930243546424
3,warm,A,60,0.7899,31,-2.9950851235358464
3,warm,A,61,0.7997,18,-0.41675315991354484
3,warm,A,62,0.8055,22,-1.4630411139612327
3,warm,A,63,0.8147,22,-2.8698210344565185
3,warm,A,64,0.8231,15,-2.6327204200128715
